2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287 287
  0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
 2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282  2282
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
 71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71  71
  15   15   15   15   15   15   15   15   15   15   15   14   15   15   15   15   14   16   14   16   14   15   15   15
  15   15   15   15   15   15   15   15   15   15   15   14   15   15   15   15   14   16   14   16   14   15   15   15
  20.5   17.0   15.5   15.4   11.8   10.3   14.8   17.1   17.3   18.0   17.7   14.4   11.9   14.5   13.2    9.6   10.1   11.8   12.3   12.6   12.1   12.3   12.2   12.3
  19.5   14.9   11.0   14.0    8.2    5.2   13.4   16.5   17.1   17.3   17.5   14.2   11.7   14.0   12.7    9.2    7.6   10.7   12.2   12.5   12.0   12.3   12.2   12.3
 -35.2  -18.3   27.7  -65.9  -44.2   29.0   80.5   82.3   80.1   80.3   88.1   65.9   57.4   -1.1  -14.6  -25.0   18.9    7.2    9.3   11.9   12.2   -0.1   -4.9   -8.4
 107.3  100.4   71.2  103.2  116.3  160.8   71.4  244.9  109.1   65.9  290.2  283.4  278.5  270.0  277.3  272.9  217.7  117.7  118.3  125.5  110.2  105.6  105.6  107.9
  -4.7   -2.5    3.2   -1.3   -2.6   -4.3    0.7   -0.9   -1.0    1.2    0.2    1.3    0.9    0.0    1.6    0.4   -5.7   -4.9   -5.7   -7.1   -4.1   -3.3   -3.3   -3.7
  15.2   13.9    9.2    5.6    5.2    1.5    2.1   -2.0    2.8    2.7   -0.5   -5.7   -6.3  -14.0  -12.2   -8.3   -4.4    9.4   10.6    9.9   11.0   11.8   11.7   11.6
 -11.2   -4.7    5.1  -12.8   -5.7    2.5   13.2   16.4   16.9   17.0   17.5   13.0    9.9   -0.3   -3.2   -3.9    2.4    1.3    2.0    2.6    2.5    0.0   -1.0   -1.8
  12.3   12.3   10.3    1.1    2.7    2.4    7.9    6.4   11.2   11.4    9.0    2.1   -0.3  -12.3  -12.3   -9.2   -3.2    9.3   10.7   10.2   11.3   11.5   11.3   11.0
 -14.3   -8.0    2.3  -13.9   -7.2    1.6   10.7   15.2   13.0   12.9   15.0   14.0   11.7    6.6    2.8    0.0    3.9   -1.9   -1.2    0.0   -0.1   -2.4   -3.3   -4.1
   0.7    2.4    1.0    1.3    0.9    1.1    2.6    0.6    0.5    0.7    1.2    0.9    1.6    0.3    1.1    1.4    1.0    0.8    0.3    0.3    0.2    0.1    0.2    0.1
   5.7    8.1   10.4    5.6    7.4    8.3    5.6    3.9    2.1    4.6    2.5    2.3    2.1    3.4    3.2    2.8    6.6    5.0    1.4    1.8    1.2    0.8    0.4    0.6
   0.9    2.1    4.0    0.9    0.9    4.1    1.4    0.8    1.3    2.2    1.6    1.3    0.8    0.9    1.7    1.5    3.1    2.5    0.6    1.4    0.9    0.6    0.2    0.4
   3.7    3.4    5.0    5.1    4.3    5.8    4.2    3.8    1.6    3.6    1.4    1.3    1.6    1.1    1.4    1.4    4.6    3.7    0.6    0.5    0.4    0.1    0.1    0.1
   4.3    7.0    8.2    2.2    6.0    4.3    3.4    0.6    0.4    1.9    1.3    1.4    1.2    3.1    2.4    1.8    3.5    2.3    1.1    1.0    0.6    0.5    0.2    0.4
  110365.   114211.    95102.   122213.   211679.   260472.   235304.   103670.    92257.    68856.    57719.    90527.    95998.    48097.    40709.    43228.    60029.    36036.    14468.    13204.    12059.    11166.    13117.     8062.
