 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           ASY/SYM Indices                              |
 IAGA CODE              ASY/SYM                                      |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               ASY-D, ASY-H, SYM-D, SYM-H                   |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-minute                                     |
 Data Type              Provisional                                  |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr).              |
 # Missing values are indicated by value 9999                        |
 # ASY-D: longitudinally asymmetric disturbance component in D       |
 # ASY-H: longitudinally asymmetric disturbance component in H       |
 # SYM-D: longitudinally symmetric disturbance component in D        |
 # SYM-H: longitudinally symmetric disturbance component in H        |
 # ASY-D, ASY-H, SYM-D, SYM-H: unit 1 nT                             |
 #                                                                   |
 # For more information on ASY/SYM indices, please visit             |
 #  World Data Center for Geomagnetism (Kyoto) website:              |
 #  http://wdc.kugi.kyoto-u.ac.jp/aeasy/                             |
DATE       TIME         DOY  ASY-D  ASY-H  SYM-D  SYM-H              |
2015-06-20 00:00:00.000 171     14     11      0    -16
2015-06-20 00:01:00.000 171     15     11      1    -15
2015-06-20 00:02:00.000 171     16     11      0    -15
2015-06-20 00:03:00.000 171     15     11      0    -15
2015-06-20 00:04:00.000 171     16     11      0    -15
2015-06-20 00:05:00.000 171     16     10      0    -15
2015-06-20 00:06:00.000 171     16     12      0    -14
2015-06-20 00:07:00.000 171     16     11      0    -14
2015-06-20 00:08:00.000 171     17     11      1    -14
2015-06-20 00:09:00.000 171     18     11      1    -14
2015-06-20 00:10:00.000 171     17     12      1    -14
2015-06-20 00:11:00.000 171     17     11      1    -13
2015-06-20 00:12:00.000 171     17     12      1    -13
2015-06-20 00:13:00.000 171     18     12      1    -13
2015-06-20 00:14:00.000 171     18     12      0    -13
2015-06-20 00:15:00.000 171     19     12      0    -13
2015-06-20 00:16:00.000 171     19     12      1    -13
2015-06-20 00:17:00.000 171     19     11      1    -13
2015-06-20 00:18:00.000 171     19     11      1    -12
2015-06-20 00:19:00.000 171     20     11      1    -12
2015-06-20 00:20:00.000 171     20     11      1    -12
2015-06-20 00:21:00.000 171     19     11      1    -12
2015-06-20 00:22:00.000 171     19     11      1    -12
2015-06-20 00:23:00.000 171     19      9      1    -12
2015-06-20 00:24:00.000 171     19      9      1    -13
2015-06-20 00:25:00.000 171     19      9      1    -13
2015-06-20 00:26:00.000 171     19      8      1    -12
2015-06-20 00:27:00.000 171     21      8      1    -12
2015-06-20 00:28:00.000 171     20      8      1    -12
2015-06-20 00:29:00.000 171     20      8      1    -12
2015-06-20 00:30:00.000 171     21      9      1    -12
2015-06-20 00:31:00.000 171     20      9      1    -11
2015-06-20 00:32:00.000 171     20      9      1    -11
2015-06-20 00:33:00.000 171     20      9      1    -11
2015-06-20 00:34:00.000 171     20      9      1    -11
2015-06-20 00:35:00.000 171     20      9      1    -11
2015-06-20 00:36:00.000 171     20      9      1    -11
2015-06-20 00:37:00.000 171     20      8      1    -12
2015-06-20 00:38:00.000 171     21      8      0    -11
2015-06-20 00:39:00.000 171     21      8      0    -12
2015-06-20 00:40:00.000 171     21      6      0    -12
2015-06-20 00:41:00.000 171     23      6      0    -12
2015-06-20 00:42:00.000 171     22      6      0    -12
2015-06-20 00:43:00.000 171     22      6      0    -12
2015-06-20 00:44:00.000 171     22      6      0    -12
2015-06-20 00:45:00.000 171     22      6      0    -12
2015-06-20 00:46:00.000 171     21      6      1    -12
2015-06-20 00:47:00.000 171     21      6      1    -12
2015-06-20 00:48:00.000 171     20      6      1    -12
2015-06-20 00:49:00.000 171     20      6      1    -12
