 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           ASY/SYM Indices                              |
 IAGA CODE              ASY/SYM                                      |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               ASY-D, ASY-H, SYM-D, SYM-H                   |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-minute                                     |
 Data Type              Provisional                                  |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr).              |
 # Missing values are indicated by value 9999                        |
 # ASY-D: longitudinally asymmetric disturbance component in D       |
 # ASY-H: longitudinally asymmetric disturbance component in H       |
 # SYM-D: longitudinally symmetric disturbance component in D        |
 # SYM-H: longitudinally symmetric disturbance component in H        |
 # ASY-D, ASY-H, SYM-D, SYM-H: unit 1 nT                             |
 #                                                                   |
 # For more information on ASY/SYM indices, please visit             |
 #  World Data Center for Geomagnetism (Kyoto) website:              |
 #  http://wdc.kugi.kyoto-u.ac.jp/aeasy/                             |
DATE       TIME         DOY  ASY-D  ASY-H  SYM-D  SYM-H              |
2017-09-06 00:00:00.000 249     24     14      3     11
2017-09-06 00:01:00.000 249     24     13      3     12
2017-09-06 00:02:00.000 249     24     13      3     12
2017-09-06 00:03:00.000 249     23     13      3     12
2017-09-06 00:04:00.000 249     23     12      3     12
2017-09-06 00:05:00.000 249     23     12      3     12
2017-09-06 00:06:00.000 249     23     12      3     12
2017-09-06 00:07:00.000 249     24     11      3     12
2017-09-06 00:08:00.000 249     24     11      3     12
2017-09-06 00:09:00.000 249     24     11      3     12
2017-09-06 00:10:00.000 249     24     10      3     13
2017-09-06 00:11:00.000 249     23     10      3     13
2017-09-06 00:12:00.000 249     23     10      3     13
2017-09-06 00:13:00.000 249     22     10      3     13
2017-09-06 00:14:00.000 249     22      9      3     13
2017-09-06 00:15:00.000 249     22      9      3     13
2017-09-06 00:16:00.000 249     22      9      3     12
2017-09-06 00:17:00.000 249     23      9      3     12
2017-09-06 00:18:00.000 249     22      9      3     12
2017-09-06 00:19:00.000 249     23      8      3     12
2017-09-06 00:20:00.000 249     23      8      3     12
2017-09-06 00:21:00.000 249     23      8      2     12
2017-09-06 00:22:00.000 249     23      8      3     11
2017-09-06 00:23:00.000 249     22      8      2     11
2017-09-06 00:24:00.000 249     22      8      2     12
