 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           ASY/SYM Indices                              |
 IAGA CODE              ASY/SYM                                      |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               ASY-D, ASY-H, SYM-D, SYM-H                   |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-minute                                     |
 Data Type              Provisional                                  |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr).              |
 # Missing values are indicated by value 9999                        |
 # ASY-D: longitudinally asymmetric disturbance component in D       |
 # ASY-H: longitudinally asymmetric disturbance component in H       |
 # SYM-D: longitudinally symmetric disturbance component in D        |
 # SYM-H: longitudinally symmetric disturbance component in H        |
 # ASY-D, ASY-H, SYM-D, SYM-H: unit 1 nT                             |
 #                                                                   |
 # For more information on ASY/SYM indices, please visit             |
 #  World Data Center for Geomagnetism (Kyoto) website:              |
 #  http://wdc.kugi.kyoto-u.ac.jp/aeasy/                             |
DATE       TIME         DOY  ASY-D  ASY-H  SYM-D  SYM-H              |
2003-10-27 00:00:00.000 300     24     25     -3    -34
2003-10-27 00:01:00.000 300     23     25     -3    -35
2003-10-27 00:02:00.000 300     23     23     -4    -35
2003-10-27 00:03:00.000 300     23     24     -4    -35
2003-10-27 00:04:00.000 300     24     23     -4    -35
2003-10-27 00:05:00.000 300     24     23     -4    -35
2003-10-27 00:06:00.000 300     26     22     -4    -35
2003-10-27 00:07:00.000 300     27     22     -4    -36
2003-10-27 00:08:00.000 300     28     22     -4    -36
2003-10-27 00:09:00.000 300     29     22     -4    -36
2003-10-27 00:10:00.000 300     31     22     -4    -36
2003-10-27 00:11:00.000 300     32     21     -4    -37
2003-10-27 00:12:00.000 300     33     20     -4    -37
2003-10-27 00:13:00.000 300     34     20     -4    -37
2003-10-27 00:14:00.000 300     35     20     -4    -37
2003-10-27 00:15:00.000 300     36     19     -4    -37
2003-10-27 00:16:00.000 300     35     19     -4    -38
2003-10-27 00:17:00.000 300     34     19     -4    -38
2003-10-27 00:18:00.000 300     33     19     -4    -38
2003-10-27 00:19:00.000 300     33     19     -4    -38
2003-10-27 00:20:00.000 300     33     19     -4    -38
